index,IR,BPM,AvgBPM,EMG,state
35,91968,18.90,0,981,FATIG
36,91977,18.90,0,977,FATIG
37,91981,18.90,0,978,FATIG
38,91979,18.90,0,979,FATIG
39,91967,18.90,0,976,FATIG
40,91950,18.90,0,977,FATIG
41,91955,18.90,0,978,FATIG
42,91939,18.90,0,977,FATIG
43,91921,18.90,0,977,FATIG
44,91909,18.90,0,978,FATIG
45,91903,18.90,0,979,FATIG
46,91896,18.90,0,976,FATIG
47,91883,18.90,0,976,FATIG
48,91880,18.90,0,979,FATIG
49,91878,18.90,0,976,FATIG
50,91880,18.90,0,977,FATIG
51,91850,18.90,0,977,FATIG
52,91865,18.90,0,979,FATIG
53,91854,18.90,0,979,FATIG
54,91855,18.90,0,977,FATIG
55,91862,18.90,0,980,FATIG
56,91861,18.90,0,980,FATIG
57,91873,18.90,0,979,FATIG
58,91875,18.90,0,978,FATIG
59,91866,18.90,0,976,FATIG
60,91881,18.90,0,978,FATIG
61,91881,18.90,0,978,FATIG
62,91871,18.90,0,977,FATIG
63,91885,18.90,0,977,FATIG
64,91893,18.90,0,976,FATIG
65,91895,18.90,0,978,FATIG
66,91891,18.90,0,979,FATIG
67,91877,18.90,0,986,FATIG
68,91885,18.90,0,979,FATIG
69,91878,18.90,0,978,FATIG
70,91876,18.90,0,976,FATIG
71,91873,18.90,0,977,FATIG
72,91885,18.90,0,981,FATIG
73,91891,18.90,0,976,FATIG
74,91903,18.90,0,976,FATIG
75,91925,18.90,0,977,FATIG
76,91926,18.90,0,979,FATIG
77,91929,18.90,0,979,FATIG
78,91941,18.90,0,978,FATIG
79,91940,18.90,0,978,FATIG
80,91933,18.90,0,978,FATIG
81,91944,18.90,0,977,FATIG
82,91931,36.63,9,975,FATIG
83,91919,36.63,9,977,FATIG
84,91911,36.63,9,979,FATIG
85,91906,36.63,9,980,FATIG
86,91896,36.63,9,980,FATIG
87,91894,36.63,9,980,FATIG
88,91887,36.63,9,979,FATIG
89,91885,36.63,9,977,FATIG
90,91892,36.63,9,980,FATIG
91,91886,36.63,9,977,FATIG
92,91881,36.63,9,979,FATIG
93,91880,36.63,9,979,FATIG
94,91878,36.63,9,980,FATIG
95,91886,36.63,9,978,FATIG
96,91891,36.63,9,982,FATIG
97,91885,36.63,9,976,FATIG
98,91882,36.63,9,979,FATIG
99,91918,36.63,9,981,FATIG
100,91910,36.63,9,978,FATIG
101,91896,36.63,9,979,FATIG
102,91890,36.63,9,981,FATIG
103,91896,36.63,9,979,FATIG
104,91890,36.63,9,981,FATIG
105,91889,36.63,9,979,FATIG
106,91888,36.63,9,1011,FATIG
107,91891,36.63,9,983,FATIG
108,91893,36.63,9,973,FATIG
109,91892,36.63,9,979,FATIG
110,91894,36.63,9,978,FATIG
111,91888,36.63,9,979,FATIG
112,91868,36.63,9,982,FATIG
113,91868,36.63,9,980,FATIG
114,91865,36.63,9,977,FATIG
115,91863,36.63,9,980,FATIG
116,91876,36.63,9,982,FATIG
117,91897,36.63,9,981,FATIG
118,91910,36.63,9,979,FATIG
119,91908,36.63,9,977,FATIG
120,91906,36.63,9,977,FATIG
121,91905,36.63,9,976,FATIG
122,91904,36.63,9,981,FATIG
123,91897,36.63,9,979,FATIG
124,91897,36.63,9,977,FATIG
125,91883,36.63,9,979,FATIG
126,91876,36.63,9,979,FATIG
127,91862,36.63,9,981,FATIG
128,91850,36.63,9,979,FATIG
129,91835,36.63,9,982,FATIG
130,91818,62.50,24,985,FATIG
131,91813,62.50,24,981,FATIG
132,91803,62.50,24,981,FATIG
133,91801,62.50,24,978,FATIG
134,91807,62.50,24,979,FATIG
135,91801,62.50,24,981,FATIG
136,91799,62.50,24,982,FATIG
137,91780,62.50,24,982,FATIG
138,91782,62.50,24,980,FATIG
139,91767,62.50,24,979,FATIG
140,91765,62.50,24,980,FATIG
141,91763,62.50,24,981,FATIG
142,91752,62.50,24,978,FATIG
143,91744,62.50,24,979,FATIG
144,91717,62.50,24,979,FATIG
145,91704,62.50,24,981,FATIG
146,91680,62.50,24,988,FATIG
147,91652,62.50,24,991,FATIG
148,91639,62.50,24,984,FATIG
149,91604,62.50,24,980,FATIG
150,91592,62.50,24,978,FATIG
151,91580,62.50,24,980,FATIG
152,91546,62.50,24,987,FATIG
153,91525,62.50,24,987,FATIG
154,91510,62.50,24,983,FATIG
155,91494,62.50,24,983,FATIG
156,91461,62.50,24,983,FATIG
157,91451,62.50,24,982,FATIG
158,91436,62.50,24,983,FATIG
159,91430,62.50,24,989,FATIG
160,91423,62.50,24,979,FATIG
161,91427,62.50,24,983,FATIG
162,91443,62.50,24,982,FATIG
163,91467,62.50,24,982,FATIG
164,91496,62.50,24,981,FATIG
165,91508,62.50,24,983,FATIG
166,91508,62.50,24,981,FATIG
167,91512,62.50,24,982,FATIG
168,91513,62.50,24,986,FATIG
169,91504,62.50,24,983,FATIG
170,91499,62.50,24,987,FATIG
171,91511,62.50,24,986,FATIG
172,91499,62.50,24,979,FATIG
173,91478,62.50,24,989,FATIG
174,91471,62.50,24,983,FATIG
175,91454,62.50,24,986,FATIG
176,91441,62.50,24,981,FATIG
177,91440,62.50,24,977,FATIG
178,91431,62.50,24,982,FATIG
179,91417,62.50,24,983,FATIG
180,91413,62.50,24,981,FATIG
181,91404,62.50,24,983,FATIG
182,91392,62.50,24,979,FATIG
183,91400,62.50,24,985,FATIG
184,91394,62.50,24,983,FATIG
185,91395,62.50,24,985,FATIG
186,91390,62.50,24,990,FATIG
187,91391,62.50,24,977,FATIG
188,91403,62.50,24,993,FATIG
189,91384,62.50,24,983,FATIG
190,91378,62.50,24,986,FATIG
191,91373,62.50,24,983,FATIG
192,91372,62.50,24,982,FATIG
193,91363,62.50,24,982,FATIG
194,91364,62.50,24,975,FATIG
195,91364,62.50,24,981,FATIG
196,91371,62.50,24,983,FATIG
197,91374,62.50,24,986,FATIG
198,91370,62.50,24,979,FATIG
199,91374,62.50,24,988,FATIG
200,91385,62.50,24,936,FATIG
201,91377,62.50,24,988,FATIG
202,91371,62.50,24,977,FATIG
203,91356,62.50,24,981,FATIG
204,91361,62.50,24,978,FATIG
205,91363,62.50,24,976,FATIG
206,91374,62.50,24,982,FATIG
207,91389,62.50,24,987,FATIG
208,91414,62.50,24,994,FATIG
209,91427,62.50,24,981,FATIG
210,91448,62.50,24,990,FATIG
211,91454,62.50,24,984,FATIG
212,91472,62.50,24,982,FATIG
213,91483,62.50,24,979,FATIG
214,91489,62.50,24,981,FATIG
215,91485,62.50,24,989,FATIG
216,91484,62.50,24,991,FATIG
217,91488,62.50,24,997,FATIG
218,91492,62.50,24,982,FATIG
219,91495,62.50,24,987,FATIG
220,91497,62.50,24,982,FATIG
221,91497,62.50,24,986,FATIG
222,91503,62.50,24,981,FATIG
223,91502,62.50,24,981,FATIG
224,91503,62.50,24,981,FATIG
225,91500,62.50,24,981,FATIG
226,91500,62.50,24,962,FATIG
227,91499,62.50,24,976,FATIG
228,91500,62.50,24,978,FATIG
229,91496,62.50,24,978,FATIG
230,91495,62.50,24,978,FATIG
231,91499,62.50,24,983,FATIG
232,91498,62.50,24,976,FATIG
233,91504,62.50,24,980,FATIG
234,91507,62.50,24,966,FATIG
235,91530,62.50,24,981,FATIG
236,91526,62.50,24,991,FATIG
237,91537,62.50,24,978,FATIG
238,91534,62.50,24,981,FATIG
239,91543,62.50,24,981,FATIG
240,91556,62.50,24,977,FATIG
241,91561,62.50,24,978,FATIG
242,91569,62.50,24,978,FATIG
243,91565,62.50,24,980,FATIG
244,91567,62.50,24,982,FATIG
245,91586,62.50,24,985,FATIG
246,91611,62.50,24,979,FATIG
247,91630,62.50,24,982,FATIG
248,91644,62.50,24,978,FATIG
249,91652,62.50,24,979,FATIG
250,91653,62.50,24,979,FATIG
251,91666,62.50,24,976,FATIG
252,91651,62.50,24,1015,FATIG
253,91655,62.50,24,980,FATIG
254,91646,62.50,24,977,FATIG
255,91638,62.50,24,979,FATIG
256,91621,62.50,24,978,FATIG
257,91606,62.50,24,978,FATIG
258,91596,62.50,24,977,FATIG
259,91575,62.50,24,979,FATIG
260,91568,62.50,24,978,FATIG
261,91559,62.50,24,981,FATIG
262,91565,62.50,24,979,FATIG
263,91566,62.50,24,978,FATIG
264,91557,62.50,24,987,FATIG
265,91546,62.50,24,983,FATIG
266,91544,62.50,24,960,FATIG
267,91542,62.50,24,977,FATIG
268,91557,62.50,24,978,FATIG
269,91552,62.50,24,981,FATIG
270,91555,62.50,24,977,FATIG
271,91556,62.50,24,978,FATIG
272,91561,62.50,24,982,FATIG
273,91570,62.50,24,985,FATIG
274,91573,62.50,24,977,FATIG
275,91573,62.50,24,979,FATIG
276,91564,62.50,24,982,FATIG
277,91563,62.50,24,980,FATIG
278,91557,62.50,24,983,FATIG
279,91564,62.50,24,980,FATIG
280,91566,62.50,24,977,FATIG
281,91569,62.50,24,981,FATIG
282,91578,62.50,24,976,FATIG
283,91579,62.50,24,981,FATIG
284,91596,62.50,24,982,FATIG
285,91615,62.50,24,979,FATIG
286,91620,62.50,24,978,FATIG
287,91632,62.50,24,979,FATIG
288,91635,19.00,24,981,FATIG
289,91641,19.00,24,978,FATIG
290,91646,19.00,24,981,FATIG
291,91636,19.00,24,982,FATIG
292,91642,19.00,24,977,FATIG
293,91638,19.00,24,977,FATIG
294,91636,19.00,24,980,FATIG
295,91629,19.00,24,979,FATIG
296,91619,19.00,24,980,FATIG
297,91617,19.00,24,982,FATIG
298,91614,19.00,24,978,FATIG
299,91604,19.00,24,981,FATIG
300,91609,19.00,24,982,FATIG
301,91613,19.00,24,977,FATIG
302,91609,19.00,24,985,FATIG
303,91600,19.00,24,976,FATIG
304,91600,19.00,24,979,FATIG
305,91598,19.00,24,991,FATIG
306,91606,19.00,24,980,FATIG
307,91624,19.00,24,983,FATIG
308,91637,19.00,24,982,FATIG
309,91626,19.00,24,976,FATIG
310,91636,19.00,24,977,FATIG
311,91637,19.00,24,981,FATIG
312,91637,19.00,24,979,FATIG
313,91637,19.00,24,981,FATIG
314,91638,19.00,24,981,FATIG
315,91631,19.00,24,979,FATIG
316,91630,19.00,24,979,FATIG
317,91624,19.00,24,1007,FATIG
318,91618,19.00,24,982,FATIG
319,91635,19.00,24,979,FATIG
320,91616,19.00,24,981,FATIG
321,91632,19.00,24,981,FATIG
322,91618,19.00,24,980,FATIG
323,91629,19.00,24,972,FATIG
324,91634,19.00,24,976,FATIG
325,91654,19.00,24,979,FATIG
326,91666,19.00,24,981,FATIG
327,91673,19.00,24,979,FATIG
328,91679,19.00,24,982,FATIG
329,91692,19.00,24,978,FATIG
330,91689,19.00,24,977,FATIG
331,91689,19.00,24,979,FATIG
332,91695,19.00,24,983,FATIG
333,91690,19.00,24,981,FATIG
334,91693,19.00,24,981,FATIG
335,91683,19.00,24,978,FATIG
336,91677,19.00,24,976,FATIG
337,91667,19.00,24,983,FATIG
338,91655,19.00,24,977,FATIG
339,91638,19.00,24,981,FATIG
340,91636,19.00,24,980,FATIG
341,91652,19.00,24,981,FATIG
342,91646,19.00,24,979,FATIG
343,91646,19.00,24,976,FATIG
344,91631,19.00,24,979,FATIG
345,91645,19.00,24,981,FATIG
346,91642,19.00,24,979,FATIG
347,91636,19.00,24,972,FATIG
348,91636,19.00,24,977,FATIG
349,91632,19.00,24,981,FATIG
350,91630,19.00,24,978,FATIG
351,91623,19.00,24,983,FATIG
352,91619,19.00,24,979,FATIG
353,91619,19.00,24,978,FATIG
354,91619,19.00,24,982,FATIG
355,91614,19.00,24,982,FATIG
356,91620,19.00,24,979,FATIG
357,91633,19.00,24,988,FATIG
358,91632,19.00,24,978,FATIG
359,91626,19.00,24,976,FATIG
360,91642,19.00,24,979,FATIG
361,91647,19.00,24,979,FATIG
362,91648,19.00,24,977,FATIG
363,91651,19.00,24,980,FATIG
364,91671,19.00,24,977,FATIG
365,91680,19.00,24,978,FATIG
366,91688,19.00,24,979,FATIG
367,91707,19.00,24,979,FATIG
368,91707,19.00,24,982,FATIG
369,91718,19.00,24,981,FATIG
370,91714,36.61,33,981,FATIG
371,91715,36.61,33,976,FATIG
372,91714,36.61,33,978,FATIG
373,91701,36.61,33,976,FATIG
374,91691,36.61,33,976,FATIG
375,91689,36.61,33,978,FATIG
376,91683,36.61,33,981,FATIG
377,91677,36.61,33,979,FATIG
378,91673,36.61,33,978,FATIG
379,91671,36.61,33,979,FATIG
380,91662,36.61,33,978,FATIG
381,91663,36.61,33,979,FATIG
382,91660,36.61,33,981,FATIG
383,91680,36.61,33,980,FATIG
384,91668,36.61,33,991,FATIG
385,91672,36.61,33,979,FATIG
386,91683,36.61,33,981,FATIG
387,91677,36.61,33,978,FATIG
388,91685,36.61,33,976,FATIG
389,91687,36.61,33,983,FATIG
390,91684,36.61,33,980,FATIG
391,91688,36.61,33,982,FATIG
392,91695,36.61,33,979,FATIG
393,91695,36.61,33,980,FATIG
394,91712,36.61,33,978,FATIG
395,91727,36.61,33,983,FATIG
396,91726,36.61,33,980,FATIG
397,91734,36.61,33,980,FATIG
398,91732,36.61,33,979,FATIG
399,91744,36.61,33,981,FATIG
400,91734,36.61,33,981,FATIG
401,91737,36.61,33,982,FATIG
402,91738,36.61,33,979,FATIG
403,91742,36.61,33,982,FATIG
404,91752,36.61,33,983,FATIG
405,91759,36.61,33,983,FATIG
406,91766,36.61,33,981,FATIG
407,91773,36.61,33,981,FATIG
408,91766,36.61,33,983,FATIG
409,91763,36.61,33,979,FATIG
410,91760,36.61,33,982,FATIG
411,91759,36.61,33,979,FATIG
412,91750,36.61,33,982,FATIG
413,91747,36.61,33,981,FATIG
414,91737,36.61,33,980,FATIG
415,91726,36.61,33,982,FATIG
416,91721,36.61,33,985,FATIG
417,91706,36.61,33,982,FATIG
418,91699,36.61,33,983,FATIG
419,91694,36.61,33,985,FATIG
420,91685,36.61,33,983,FATIG
421,91685,36.61,33,979,FATIG
422,91677,36.61,33,982,FATIG
423,91668,36.61,33,985,FATIG
424,91671,36.61,33,982,FATIG
425,91662,36.61,33,981,FATIG
426,91649,36.61,33,987,FATIG
427,91639,36.61,33,985,FATIG
428,91637,36.61,33,976,FATIG
429,91633,36.61,33,986,FATIG
430,91633,36.61,33,971,FATIG
431,91641,36.61,33,986,FATIG
432,91648,36.61,33,985,FATIG
433,91651,36.61,33,983,FATIG
434,91658,36.61,33,983,FATIG
435,91665,36.61,33,983,FATIG
436,91672,36.61,33,982,FATIG
437,91687,36.61,33,981,FATIG
438,91689,36.61,33,979,FATIG
439,91696,36.61,33,985,FATIG
440,91696,36.61,33,985,FATIG
441,91697,36.61,33,980,FATIG
442,91697,36.61,33,983,FATIG
443,91693,36.61,33,983,FATIG
444,91698,36.61,33,986,FATIG
445,91713,36.61,33,983,FATIG
446,91715,36.61,33,983,FATIG
447,91725,36.61,33,983,FATIG
448,91730,36.61,33,983,FATIG
449,91742,36.61,33,983,FATIG
450,91737,37.52,42,981,FATIG
451,91734,37.52,42,983,FATIG
452,91738,37.52,42,986,FATIG
453,91733,37.52,42,982,FATIG
454,91732,37.52,42,982,FATIG
455,91726,37.52,42,980,FATIG
456,91722,37.52,42,981,FATIG
457,91704,37.52,42,983,FATIG
458,91700,37.52,42,982,FATIG
459,91697,37.52,42,976,FATIG
460,91702,37.52,42,982,FATIG
461,91692,37.52,42,983,FATIG
462,91697,37.52,42,985,FATIG
463,91705,37.52,42,984,FATIG
464,91703,37.52,42,982,FATIG
465,91700,37.52,42,982,FATIG
466,91701,37.52,42,973,FATIG
467,91705,37.52,42,974,FATIG
468,91715,37.52,42,983,FATIG
469,91706,37.52,42,981,FATIG
470,91710,37.52,42,980,FATIG
471,91716,37.52,42,982,FATIG
472,91730,37.52,42,979,FATIG
473,91726,37.52,42,979,FATIG
474,91733,37.52,42,985,FATIG
475,91736,37.52,42,986,FATIG
476,91746,115.61,62,985,FATIG
477,91747,115.61,62,986,FATIG
478,91749,115.61,62,982,FATIG
479,91748,115.61,62,982,FATIG
480,91759,115.61,62,983,FATIG
481,91756,115.61,62,981,FATIG
482,91765,115.61,62,983,FATIG
483,91766,115.61,62,979,FATIG
484,91781,115.61,62,983,FATIG
485,91777,115.61,62,981,FATIG
486,91785,115.61,62,981,FATIG
487,91792,115.61,62,980,FATIG
488,91805,115.61,62,982,FATIG
489,91818,115.61,62,983,FATIG
490,91815,115.61,62,982,FATIG
491,91825,115.61,62,981,FATIG
492,91831,115.61,62,982,FATIG
493,91826,115.61,62,984,FATIG
494,91815,115.61,62,986,FATIG
495,91804,115.61,62,983,FATIG
496,91806,115.61,62,983,FATIG
497,91783,115.61,62,982,FATIG
498,91774,115.61,62,983,FATIG
499,91760,115.61,62,986,FATIG
500,91751,115.61,62,983,FATIG
501,91737,115.61,62,983,FATIG
502,91733,115.61,62,981,FATIG
503,91714,115.61,62,983,FATIG
504,91721,115.61,62,983,FATIG
505,91723,115.61,62,987,FATIG
506,91723,115.61,62,983,FATIG
507,91727,115.61,62,989,FATIG
508,91734,115.61,62,983,FATIG
509,91741,115.61,62,981,FATIG
510,91756,115.61,62,982,FATIG
511,91754,115.61,62,986,FATIG
512,91770,115.61,62,983,FATIG
513,91762,115.61,62,983,FATIG
514,91757,115.61,62,986,FATIG
515,91759,115.61,62,981,FATIG
516,91760,115.61,62,981,FATIG
517,91763,115.61,62,986,FATIG
518,91764,115.61,62,981,FATIG
519,91769,115.61,62,982,FATIG
520,91768,115.61,62,979,FATIG
521,91776,115.61,62,983,FATIG
522,91778,115.61,62,982,FATIG
523,91773,115.61,62,983,FATIG
524,91778,62.50,62,981,FATIG
525,91768,62.50,62,986,FATIG
526,91776,62.50,62,983,FATIG
527,91786,62.50,62,981,FATIG
528,91802,62.50,62,990,FATIG
529,91814,62.50,62,990,FATIG
530,91827,62.50,62,987,FATIG
531,91829,62.50,62,987,FATIG
532,91830,62.50,62,986,FATIG
533,91844,62.50,62,988,FATIG
534,91839,62.50,62,986,FATIG
535,91842,62.50,62,979,FATIG
536,91829,62.50,62,982,FATIG
537,91843,62.50,62,987,FATIG
538,91817,62.50,62,985,FATIG
539,91817,62.50,62,987,FATIG
540,91794,62.50,62,983,FATIG
541,91777,62.50,62,988,FATIG
542,91759,62.50,62,988,FATIG
543,91757,62.50,62,988,FATIG
544,91741,62.50,62,989,FATIG
545,91743,62.50,62,989,FATIG
546,91734,62.50,62,990,FATIG
547,91756,62.50,62,988,FATIG
548,91754,62.50,62,987,FATIG
549,91755,62.50,62,986,FATIG
550,91751,62.50,62,984,FATIG
551,91746,62.50,62,986,FATIG
552,91748,62.50,62,983,FATIG
553,91739,62.50,62,989,FATIG
554,91741,62.50,62,991,FATIG
555,91737,62.50,62,982,FATIG
556,91736,62.50,62,983,FATIG
557,91747,62.50,62,979,FATIG
558,91743,62.50,62,983,FATIG
559,91748,62.50,62,988,FATIG
560,91753,62.50,62,985,FATIG
561,91755,62.50,62,986,FATIG
562,91749,62.50,62,991,FATIG
563,91751,62.50,62,985,FATIG
564,91753,62.50,62,990,FATIG
565,91755,62.50,62,986,FATIG
566,91750,62.50,62,981,FATIG
567,91753,62.50,62,986,FATIG
568,91753,62.50,62,986,FATIG
569,91760,62.50,62,986,FATIG
570,91787,62.50,62,982,FATIG
571,91785,62.50,62,983,FATIG
572,91798,62.50,62,989,FATIG
573,91805,62.50,62,982,FATIG
574,91808,62.50,62,986,FATIG
575,91807,62.50,62,989,FATIG
576,91800,62.50,62,985,FATIG
577,91801,56.66,67,982,FATIG
578,91785,56.66,67,987,FATIG
579,91767,56.66,67,986,FATIG
580,91751,56.66,67,983,FATIG
581,91755,56.66,67,987,FATIG
582,91741,56.66,67,981,FATIG
583,91740,56.66,67,981,FATIG
584,91750,56.66,67,982,FATIG
585,91752,56.66,67,988,FATIG
586,91748,56.66,67,996,FATIG
587,91750,56.66,67,983,FATIG
588,91754,56.66,67,986,FATIG
589,91751,56.66,67,986,FATIG
590,91759,56.66,67,983,FATIG
591,91757,56.66,67,979,FATIG
592,91763,56.66,67,983,FATIG
593,91765,56.66,67,979,FATIG
594,91767,56.66,67,983,FATIG
595,91769,56.66,67,985,FATIG
596,91775,56.66,67,983,FATIG
597,91779,56.66,67,982,FATIG
598,91792,56.66,67,986,FATIG
599,91799,56.66,67,987,FATIG
600,91809,56.66,67,979,FATIG
601,91812,56.66,67,976,FATIG
602,91815,56.66,67,979,FATIG
603,91827,115.61,87,969,FATIG
604,91828,115.61,87,976,FATIG
605,91832,115.61,87,977,FATIG
606,91842,115.61,87,977,FATIG
607,91838,115.61,87,979,FATIG
608,91844,115.61,87,978,FATIG
609,91843,115.61,87,976,FATIG
610,91855,115.61,87,976,FATIG
611,91868,115.61,87,977,FATIG
612,91872,115.61,87,976,FATIG
613,91870,115.61,87,978,FATIG
614,91877,115.61,87,976,FATIG
615,91867,115.61,87,976,FATIG
616,91859,115.61,87,976,FATIG
617,91858,115.61,87,979,FATIG
618,91837,115.61,87,977,FATIG
619,91838,115.61,87,976,FATIG
620,91831,115.61,87,978,FATIG
621,91833,115.61,87,976,FATIG
622,91826,115.61,87,977,FATIG
623,91820,115.61,87,979,FATIG
624,91827,115.61,87,977,FATIG
625,91832,115.61,87,976,FATIG
626,91831,115.61,87,976,FATIG
627,91831,115.61,87,979,FATIG
628,91836,115.61,87,979,FATIG
629,91825,115.61,87,976,FATIG
630,91827,115.61,87,979,FATIG
631,91817,115.61,87,982,FATIG
632,91828,115.61,87,979,FATIG
633,91823,115.61,87,977,FATIG
634,91813,115.61,87,983,FATIG
635,91812,115.61,87,982,FATIG
636,91809,115.61,87,977,FATIG
637,91797,115.61,87,978,FATIG
638,91800,115.61,87,977,FATIG
639,91805,115.61,87,979,FATIG
640,91803,115.61,87,978,FATIG
641,91804,115.61,87,981,FATIG
642,91791,115.61,87,977,FATIG
643,91775,115.61,87,976,FATIG
644,91779,115.61,87,978,FATIG
645,91777,115.61,87,979,FATIG
646,91782,115.61,87,977,FATIG
647,91779,115.61,87,978,FATIG
648,91786,115.61,87,979,FATIG
649,91791,115.61,87,979,FATIG
650,91800,115.61,87,978,FATIG
651,91795,115.61,87,978,FATIG
652,91812,115.61,87,978,FATIG
653,91814,115.61,87,979,FATIG
654,91814,115.61,87,978,FATIG
655,91819,115.61,87,979,FATIG
656,91822,115.61,87,979,FATIG
657,91814,115.61,87,978,FATIG
658,91813,115.61,87,978,FATIG
659,91798,115.61,87,979,FATIG
660,91791,115.61,87,977,FATIG
661,91787,115.61,87,978,FATIG
662,91788,115.61,87,978,FATIG
663,91771,115.61,87,985,FATIG
664,91771,115.61,87,983,FATIG
665,91768,115.61,87,969,FATIG
666,91760,115.61,87,978,FATIG
667,91742,115.61,87,986,FATIG
668,91740,115.61,87,976,FATIG
669,91737,115.61,87,976,FATIG
670,91733,115.61,87,977,FATIG
671,91734,115.61,87,981,FATIG
672,91726,115.61,87,976,FATIG
673,91728,115.61,87,976,FATIG
674,91730,115.61,87,978,FATIG
675,91734,115.61,87,977,FATIG
676,91737,115.61,87,976,FATIG
677,91740,115.61,87,981,FATIG
678,91742,115.61,87,980,FATIG
679,91744,115.61,87,978,FATIG
680,91753,115.61,87,977,FATIG
681,91757,115.61,87,978,FATIG
682,91750,115.61,87,978,FATIG
683,91754,115.61,87,978,FATIG
684,91757,115.61,87,976,FATIG
685,91761,115.61,87,977,FATIG
686,91752,115.61,87,976,FATIG
687,91766,115.61,87,976,FATIG
688,91759,115.61,87,977,FATIG
689,91763,115.61,87,977,FATIG
690,91761,115.61,87,979,FATIG
691,91776,115.61,87,977,FATIG
692,91771,115.61,87,978,FATIG
693,91773,115.61,87,977,FATIG
694,91775,115.61,87,977,FATIG
695,91784,115.61,87,976,FATIG
696,91793,115.61,87,976,FATIG
697,91816,115.61,87,977,FATIG
698,91828,31.60,66,976,FATIG
699,91840,31.60,66,977,FATIG
700,91841,31.60,66,977,FATIG
701,91840,31.60,66,976,FATIG
702,91843,31.60,66,977,FATIG
703,91830,31.60,66,976,FATIG
704,91822,31.60,66,978,FATIG
705,91827,31.60,66,976,FATIG
706,91813,31.60,66,976,FATIG
707,91808,31.60,66,979,FATIG
708,91794,31.60,66,976,FATIG
709,91797,31.60,66,976,FATIG
710,91785,31.60,66,977,FATIG
711,91785,31.60,66,982,FATIG
712,91783,31.60,66,977,FATIG
713,91792,31.60,66,977,FATIG
714,91797,31.60,66,982,FATIG
715,91786,31.60,66,980,FATIG
716,91778,31.60,66,978,FATIG
717,91773,31.60,66,979,FATIG
718,91778,31.60,66,976,FATIG
719,91773,31.60,66,976,FATIG
720,91780,31.60,66,978,FATIG
721,91778,31.60,66,979,FATIG
722,91780,31.60,66,977,FATIG
723,91780,31.60,66,977,FATIG
724,91779,31.60,66,977,FATIG
725,91789,31.60,66,979,FATIG
726,91800,31.60,66,987,FATIG
727,91787,31.60,66,980,FATIG
728,91787,31.60,66,979,FATIG
729,91800,31.60,66,978,FATIG
730,91789,31.60,66,977,FATIG
731,91808,31.60,66,978,FATIG
732,91795,31.60,66,978,FATIG
733,91804,31.60,66,978,FATIG
734,91803,31.60,66,977,FATIG
735,91795,31.60,66,977,FATIG
736,91794,31.60,66,978,FATIG
737,91796,76.92,69,976,FATIG
738,91800,76.92,69,981,FATIG
739,91812,76.92,69,978,FATIG
740,91816,76.92,69,976,FATIG
741,91824,76.92,69,977,FATIG
742,91825,76.92,69,979,FATIG
743,91830,76.92,69,974,FATIG
744,91838,76.92,69,976,FATIG
745,91832,76.92,69,978,FATIG
746,91832,76.92,69,976,FATIG
747,91822,76.92,69,978,FATIG
748,91814,76.92,69,977,FATIG
749,91814,76.92,69,977,FATIG
750,91803,76.92,69,978,FATIG
751,91798,76.92,69,983,FATIG
752,91794,76.92,69,978,FATIG
753,91784,76.92,69,978,FATIG
754,91783,76.92,69,976,FATIG
755,91781,76.92,69,976,FATIG
756,91780,76.92,69,976,FATIG
757,91784,76.92,69,976,FATIG
758,91782,76.92,69,976,FATIG
759,91800,76.92,69,978,FATIG
760,91799,76.92,69,977,FATIG
761,91811,76.92,69,977,FATIG
762,91818,76.92,69,976,FATIG
763,91812,76.92,69,976,FATIG
764,91824,76.92,69,976,FATIG
765,91828,76.92,69,976,FATIG
766,91827,76.92,69,981,FATIG
767,91841,76.92,69,976,FATIG
768,91855,76.92,69,978,FATIG
769,91858,76.92,69,976,FATIG
770,91859,76.92,69,976,FATIG
771,91896,88.37,77,977,FATIG
772,91894,88.37,77,977,FATIG
773,91901,88.37,77,979,FATIG
774,91901,88.37,77,976,FATIG
775,91902,88.37,77,976,FATIG
776,91901,88.37,77,977,FATIG
777,91890,88.37,77,976,FATIG
778,91896,88.37,77,976,FATIG
779,91918,88.37,77,976,FATIG
780,91923,88.37,77,976,FATIG
781,91925,88.37,77,976,FATIG
782,91926,88.37,77,992,FATIG
783,91930,88.37,77,971,FATIG
784,91926,88.37,77,976,FATIG
785,91916,88.37,77,976,FATIG
786,91896,88.37,77,976,FATIG
787,91899,88.37,77,976,FATIG
788,91892,88.37,77,976,FATIG
789,91863,88.37,77,976,FATIG
790,91858,88.37,77,975,FATIG
791,91854,88.37,77,976,FATIG
792,91841,88.37,77,977,FATIG
793,91833,88.37,77,976,FATIG
794,91826,88.37,77,976,FATIG
795,91823,88.37,77,975,FATIG
796,91832,88.37,77,976,FATIG
797,91827,88.37,77,978,FATIG
798,91824,88.37,77,975,FATIG
799,91823,88.37,77,975,FATIG
800,91832,88.37,77,975,FATIG
801,91830,88.37,77,976,FATIG
802,91836,88.37,77,976,FATIG
803,91815,88.37,77,976,FATIG
804,91827,88.37,77,976,FATIG
805,91825,88.37,77,976,FATIG
806,91837,88.37,77,976,FATIG
807,91840,88.37,77,978,FATIG
808,91848,88.37,77,976,FATIG
809,91847,88.37,77,977,FATIG
810,91859,88.37,77,978,FATIG
